time,gFx,gFy,gFz,TgF
110.639175344,0.0464,0.0199,1.0284,1.030
110.668421382,0.0330,-0.0153,1.0298,1.030
110.669577344,0.0239,-0.0308,1.0124,1.013
110.670471113,0.0291,-0.0247,1.0252,1.026
110.677865574,0.0406,0.0076,1.0261,1.027
110.68784542,0.0396,0.0204,1.0116,1.013
110.697892036,0.0446,0.0035,1.0183,1.019
110.707790497,0.0380,-0.0191,1.0401,1.041
110.717757574,0.0344,-0.0260,1.0440,1.045
110.727837613,0.0270,-0.0088,1.0302,1.031
110.738026228,0.0254,0.0067,1.0083,1.009
110.759740344,0.0319,0.0150,1.0133,1.014
110.761109074,0.0344,-0.0120,1.0246,1.025
110.771336036,0.0264,-0.0266,1.0224,1.023
110.77797219,0.0261,-0.0268,1.0370,1.038
110.78778669,0.0358,0.0038,1.0255,1.026
110.79779742,0.0376,0.0183,1.0167,1.018
110.80792092,0.0391,0.0060,1.0097,1.010
110.818171113,0.0206,-0.0232,1.0157,1.016
110.828125228,0.0272,-0.0296,1.0279,1.029
110.841613267,0.0281,-0.0120,1.0324,1.033
110.878024228,0.0365,0.0100,1.0236,1.024
110.879834074,0.0456,0.0239,1.0356,1.037
110.880891997,0.0423,-0.0066,1.0277,1.029
110.881593151,0.0353,-0.0233,1.0335,1.034
110.888055997,0.0336,-0.0259,1.0311,1.032
110.897986459,0.0380,0.0017,1.0268,1.028
110.907886843,0.0519,0.0219,1.0472,1.049
110.917857613,0.0452,0.0114,1.0236,1.025
110.92797742,0.0307,-0.0221,1.0251,1.026
110.938447766,0.0280,-0.0302,1.0288,1.030
110.961191651,0.0238,-0.0178,1.0224,1.023
110.963006497,0.0358,0.0051,1.0163,1.017
110.972624113,0.0407,0.0200,1.0162,1.017
110.977935997,0.0429,-0.0042,1.0282,1.029
110.987828497,0.0401,-0.0197,1.0433,1.044
110.997763613,0.0407,-0.0231,1.0555,1.057
111.007716574,0.0259,-0.0033,1.0269,1.027
111.017628343,0.0216,0.0046,0.9992,0.999
111.027795189,0.0376,0.0128,1.0218,1.023
111.037848766,0.0265,-0.0204,1.0205,1.021
111.060216382,0.0260,-0.0294,1.0290,1.030
111.061619766,0.0253,-0.0215,1.0271,1.028
111.068088151,0.0253,0.0078,1.0302,1.031
111.07783192,0.0442,0.0078,1.0302,1.031
111.087811113,0.0420,0.0194,1.0214,1.022
111.099248766,0.0408,-0.0024,1.0195,1.020
111.108141574,0.0304,-0.0250,1.0229,1.024
111.118170189,0.0280,-0.0322,1.0250,1.026
111.128112036,0.0259,-0.0093,1.0140,1.014
111.142297536,0.0374,0.0083,1.0152,1.016
111.172435997,0.0439,0.0167,1.0183,1.019
111.173753997,0.0363,-0.0172,1.0246,1.025
111.174937612,0.0316,-0.0287,1.0272,1.028
111.177965843,0.0325,-0.0224,1.0354,1.036
111.188023997,0.0398,0.0061,1.0221,1.023
111.198224728,0.0451,0.0222,1.0216,1.023
111.207852189,0.0424,0.0023,1.0183,1.019
111.217846074,0.0310,-0.0222,1.0268,1.028
111.227873074,0.0224,-0.0335,1.0155,1.016
111.238324151,0.0272,-0.0094,1.0203,1.021
111.264039882,0.0354,0.0077,1.0208,1.021
111.26527392,0.0386,0.0166,1.0120,1.013
111.267808497,0.0331,-0.0161,1.0260,1.027
111.278005074,0.0353,-0.0222,1.0432,1.044
111.288156882,0.0269,-0.0271,1.0284,1.029
111.299219343,0.0313,0.0004,1.0120,1.013
111.308044997,0.0327,0.0143,1.0068,1.007
111.317959151,0.0285,0.0026,0.9940,0.994
111.328070689,0.0366,-0.0173,1.0390,1.040
111.342370612,0.0304,-0.0250,1.0392,1.040
111.379123997,0.0285,-0.0110,1.0296,1.030
111.380637458,0.0412,0.0100,1.0315,1.032
111.381657535,0.0461,0.0230,1.0257,1.027
111.382548766,0.0387,-0.0112,1.0261,1.027
111.389862535,0.0326,-0.0239,1.0311,1.032
111.401276189,0.0275,-0.0300,1.0356,1.036
111.408031766,0.0380,0.0013,1.0334,1.034
111.417863805,0.0393,0.0133,1.0329,1.034
111.427990228,0.0419,0.0106,1.0244,1.025
111.442764035,0.0230,-0.0258,1.0191,1.020
111.448407035,0.0239,-0.0311,1.0317,1.032
111.468397574,0.0303,-0.0150,1.0339,1.034
111.469559458,0.0450,0.0123,1.0354,1.036
111.478066689,0.0473,0.0227,1.0247,1.026
111.488026766,0.0357,-0.0114,1.0098,1.011
111.499446228,0.0253,-0.0305,1.0061,1.007
111.507954689,0.0319,-0.0291,1.0327,1.034
111.518095189,0.0340,-0.0006,1.0230,1.024
111.528072266,0.0349,0.0110,1.0181,1.019
111.538780189,0.0386,0.0125,1.0137,1.015
111.56606792,0.0263,-0.0206,1.0278,1.028
111.567542151,0.0252,-0.0292,1.0262,1.027
111.568540574,0.0266,-0.0227,1.0250,1.026
111.578003958,0.0424,0.0061,1.0199,1.021
111.58793442,0.0390,0.0188,1.0119,1.013
111.599358689,0.0374,-0.0059,1.0113,1.012
111.608130151,0.0286,-0.0242,1.0201,1.021
111.618379689,0.0286,-0.0281,1.0291,1.030
111.628348612,0.0279,-0.0015,1.0230,1.023
111.648467651,0.0358,0.0132,1.0246,1.025
111.650834651,0.0363,0.0147,1.0039,1.005
111.658531074,0.0257,-0.0203,1.0117,1.012
111.674750574,0.0315,-0.0266,1.0255,1.026
111.677951958,0.0302,-0.0260,1.0279,1.029
111.687849266,0.0464,0.0083,1.0329,1.034
111.697881958,0.0355,0.0140,1.0073,1.008
111.707818189,0.0429,0.0011,1.0219,1.023
111.717734035,0.0307,-0.0239,1.0247,1.025
111.727666804,0.0351,-0.0226,1.0405,1.041
111.737621304,0.0307,-0.0061,1.0298,1.030
111.74769892,0.0307,-0.0061,1.0298,1.030
111.75783692,0.0442,0.0149,1.0384,1.039
111.767638381,0.0467,0.0199,1.0263,1.028
111.777771381,0.0401,-0.0151,1.0304,1.031
111.787665458,0.0298,-0.0265,1.0289,1.030
111.798232266,0.0272,-0.0270,1.0299,1.031
111.807995727,0.0363,0.0059,1.0238,1.024
111.818323843,0.0391,0.0183,1.0244,1.025
111.828272304,0.0382,0.0034,1.0065,1.007
111.844021843,0.0264,-0.0264,1.0098,1.011
111.848339458,0.0269,-0.0294,1.0192,1.020
111.876169458,0.0199,-0.0165,1.0062,1.007
111.878021997,0.0318,0.0072,1.0097,1.010
111.879094304,0.0390,0.0166,1.0105,1.011
111.887942035,0.0379,-0.0118,1.0186,1.019
111.898677073,0.0300,-0.0259,1.0192,1.020
111.907954458,0.0265,-0.0282,1.0269,1.028
111.91825892,0.0304,0.0013,1.0180,1.018
111.928094458,0.0508,0.0209,1.0514,1.053
111.93972415,0.0493,0.0129,1.0313,1.033
111.947804343,0.0344,-0.0192,1.0367,1.037
111.963999958,0.0315,-0.0249,1.0367,1.037
111.97531815,0.0291,-0.0138,1.0296,1.030
111.977790343,0.0464,0.0125,1.0356,1.037
111.987713573,0.0570,0.0254,1.0448,1.047
111.997767112,0.0468,-0.0039,1.0367,1.038
112.007725343,0.0395,-0.0213,1.0365,1.037
112.01771692,0.0379,-0.0243,1.0449,1.046
112.027811304,0.0365,-0.0243,1.0316,1.033
112.044228689,0.0385,0.0148,1.0298,1.031
112.048284035,0.0380,0.0104,1.0186,1.019
112.07157315,0.0347,-0.0187,1.0387,1.039
112.072912766,0.0315,-0.0242,1.0429,1.044
112.077964727,0.0270,-0.0177,1.0383,1.039
112.088184189,0.0440,0.0104,1.0340,1.035
112.097974381,0.0492,0.0219,1.0290,1.030
112.107867996,0.0428,-0.0044,1.0211,1.022
112.118059573,0.0299,-0.0269,1.0168,1.018
112.128080919,0.0526,-0.0159,1.0742,1.076
112.144388573,0.0432,-0.0021,1.0488,1.050
112.148136727,0.0526,0.0189,1.0483,1.050
112.174316304,0.0507,0.0194,1.0345,1.036
112.175796766,0.0310,-0.0176,1.0305,1.031
112.181662035,0.0297,-0.0283,1.0295,1.030
112.198093881,0.0397,0.0061,1.0140,1.015
112.208116342,0.0502,0.0220,1.0282,1.030
112.218628535,0.0512,0.0045,1.0272,1.028
112.228313766,0.0452,-0.0162,1.0425,1.044
112.238159342,0.0271,-0.0281,1.0265,1.027
112.248222535,0.0244,-0.0073,1.0272,1.028
112.261540766,0.0232,0.0065,1.0015,1.002
112.283467881,0.0546,0.0228,1.0383,1.040
112.284719265,0.0443,-0.0090,1.0401,1.041
112.287951804,0.0200,-0.0337,1.0029,1.004
112.297970265,0.0298,-0.0216,1.0261,1.027
112.307864573,0.0557,0.0142,1.0458,1.047
112.317996419,0.0662,0.0351,1.0653,1.068
112.328289112,0.0548,0.0110,1.0418,1.043
112.345211804,0.0391,-0.0149,1.0473,1.048
112.348351881,0.0338,-0.0208,1.0451,1.046
112.379099689,0.0226,-0.0094,1.0212,1.021
112.380351304,0.0344,0.0105,1.0161,1.017
112.381171381,0.0385,0.0183,1.0134,1.014
112.390703804,0.0260,-0.0155,1.0098,1.010
112.397904342,0.0255,-0.0305,1.0107,1.011
112.407864958,0.0272,-0.0268,1.0263,1.027
112.41861015,0.0272,-0.0268,1.0263,1.027
112.427961265,0.0335,0.0023,1.0188,1.019
112.438199996,0.0381,0.0189,1.0256,1.026
112.448078419,0.0404,0.0082,1.0222,1.023
112.470272919,0.0269,-0.0211,1.0335,1.034
112.471935458,0.0276,-0.0281,1.0349,1.036
112.47834915,0.0235,-0.0144,1.0232,1.024
112.500262111,0.0402,0.0109,1.0214,1.022
112.501813265,0.0577,0.0300,1.0510,1.053
112.507891881,0.0360,-0.0126,1.0142,1.015
112.518894265,0.0268,-0.0283,1.0174,1.018
112.528023073,0.0149,-0.0338,1.0042,1.005
112.537936881,0.0370,0.0020,1.0228,1.023
112.547870227,0.0432,0.0169,1.0274,1.028
112.562137958,0.0507,0.0133,1.0294,1.031
112.593562611,0.0282,-0.0220,1.0216,1.022
112.59480265,0.0241,-0.0297,1.0280,1.029
112.595634496,0.0221,-0.0150,1.0279,1.028
112.597929304,0.0311,0.0064,1.0145,1.015
112.608014458,0.0396,0.0202,1.0125,1.014
112.618958534,0.0476,-0.0043,1.0356,1.037
112.627939534,0.0524,-0.0140,1.0613,1.063
112.638043342,0.0406,-0.0231,1.0531,1.054
112.648253188,0.0364,0.0006,1.0309,1.031
112.662602842,0.0417,0.0148,1.0277,1.029
112.694072573,0.0431,0.0139,1.0216,1.023
112.695461804,0.0238,-0.0230,1.0173,1.018
112.696420265,0.0253,-0.0308,1.0201,1.021
112.697947996,0.0268,-0.0237,1.0261,1.027
112.708000573,0.0534,0.0121,1.0455,1.047
112.719407419,0.0512,0.0227,1.0334,1.035
112.728077765,0.0390,-0.0040,1.0200,1.021
112.737887688,0.0362,-0.0191,1.0404,1.041
112.748147996,0.0285,-0.0279,1.0346,1.035
112.760809842,0.0261,-0.0040,1.0245,1.025
112.784584304,0.0418,0.0122,1.0324,1.033
112.785946727,0.0448,0.0166,1.0251,1.026
112.787960573,0.0311,-0.0193,1.0147,1.015
112.797957919,0.0265,-0.0288,1.0192,1.020
112.807949304,0.0277,-0.0247,1.0246,1.025
112.819340996,0.0434,0.0068,1.0298,1.031
112.827907496,0.0291,0.0126,0.9919,0.992
112.838009265,0.0327,-0.0046,1.0007,1.001
112.847867573,0.0158,-0.0286,0.9985,0.999
112.858634265,0.0134,-0.0353,1.0041,1.005
112.882750765,0.0226,-0.0123,1.0058,1.006
112.884198227,0.0271,0.0035,0.9999,1.000
112.894151342,0.0197,0.0059,0.9737,0.974
112.898095342,0.0351,-0.0154,1.0190,1.020
112.907970534,0.0375,-0.0233,1.0360,1.037
112.918205573,0.0346,-0.0231,1.0508,1.052
112.927917957,0.0403,0.0077,1.0327,1.033
112.953341188,0.0447,0.0204,1.0293,1.030
112.955099073,0.0495,0.0075,1.0241,1.025
112.957999111,0.0366,-0.0205,1.0293,1.030
112.968044765,0.0237,-0.0292,1.0247,1.025
112.977817303,0.0230,-0.0129,1.0203,1.021
112.988352919,0.0374,0.0095,1.0273,1.028
112.99783438,0.0431,0.0221,1.0266,1.028
113.007872342,0.0355,-0.0128,1.0284,1.029
113.017907342,0.0331,-0.0216,1.0356,1.036
113.027559111,0.0263,-0.0292,1.0246,1.025
113.040409534,0.0371,0.0051,1.0294,1.030
113.047631996,0.0412,0.0159,1.0217,1.023
113.057566457,0.0472,0.0120,1.0271,1.028
113.067667611,0.0304,-0.0217,1.0280,1.029
113.078019996,0.0260,-0.0274,1.0293,1.030
113.088061457,0.0261,-0.0151,1.0285,1.029
113.097967111,0.0261,-0.0151,1.0285,1.029
113.107835226,0.0370,0.0075,1.0238,1.024
113.117893996,0.0357,0.0176,1.0075,1.008
113.127853188,0.0353,-0.0121,1.0151,1.016
113.147081073,0.0242,-0.0271,1.0158,1.016
113.149043226,0.0246,-0.0297,1.0299,1.031
113.173179957,0.0343,0.0005,1.0251,1.026
113.174475611,0.0402,0.0145,1.0279,1.029
113.177821611,0.0428,0.0121,1.0174,1.018
113.187795688,0.0239,-0.0260,1.0142,1.015
113.197995188,0.0266,-0.0300,1.0247,1.026
113.207740726,0.0210,-0.0232,1.0181,1.019
113.217921226,0.0346,0.0064,1.0177,1.018
113.227881957,0.0441,0.0217,1.0269,1.028
113.247880573,0.0430,-0.0024,1.0258,1.027
113.249493188,0.0351,-0.0208,1.0334,1.034
113.272527688,0.0392,-0.0237,1.0506,1.052
113.27381788,0.0440,0.0032,1.0563,1.057
113.278028265,0.0483,0.0159,1.0498,1.051
113.28786738,0.0515,0.0181,1.0301,1.032
113.298034765,0.0313,-0.0200,1.0245,1.025
113.307813842,0.0299,-0.0259,1.0365,1.037
113.318112265,0.0271,-0.0241,1.0296,1.030
113.327888803,0.0441,0.0123,1.0323,1.033
113.34824988,0.0448,0.0222,1.0288,1.030
113.350687265,0.0534,0.0078,1.0448,1.046
113.373658111,0.0362,-0.0199,1.0439,1.045
113.375111765,0.0311,-0.0260,1.0381,1.039
113.377979034,0.0302,-0.0077,1.0271,1.028
113.387932419,0.0415,0.0111,1.0294,1.030
113.397867188,0.0461,0.0177,1.0228,1.024
113.407905919,0.0330,-0.0169,1.0225,1.023
113.418119188,0.0331,-0.0269,1.0304,1.031
113.428096072,0.0410,-0.0189,1.0530,1.054
113.448709419,0.0337,0.0037,1.0180,1.019
113.451147957,0.0450,0.0187,1.0307,1.032
113.478666957,0.0453,0.0054,1.0283,1.029
113.480792226,0.0231,-0.0242,1.0228,1.023
113.482122726,0.0259,-0.0264,1.0310,1.032
113.489805995,0.0370,-0.0076,1.0387,1.039
113.498169765,0.0459,0.0145,1.0335,1.035
113.508020995,0.0606,0.0299,1.0487,1.051
113.518293418,0.0481,-0.0055,1.0431,1.044
113.527979188,0.0431,-0.0193,1.0445,1.046
113.548408765,0.0393,-0.0226,1.0467,1.048
113.550207803,0.0404,0.0054,1.0282,1.029
113.575533572,0.0442,0.0192,1.0291,1.030
113.576726495,0.0487,0.0107,1.0345,1.036
113.57778938,0.0336,-0.0199,1.0421,1.043
113.588618918,0.0203,-0.0314,1.0205,1.021
113.597903726,0.0246,-0.0156,1.0278,1.028
113.607858111,0.0386,0.0090,1.0262,1.027
113.617795841,0.0450,0.0191,1.0266,1.028
113.627914995,0.0409,-0.0087,1.0296,1.030
113.649635765,0.0300,-0.0286,1.0230,1.024
113.651600418,0.0288,-0.0280,1.0302,1.031
113.675647457,0.0320,-0.0012,1.0208,1.021
113.677128457,0.0357,0.0162,1.0288,1.030
113.678344726,0.0402,0.0126,1.0236,1.025
113.688456264,0.0266,-0.0197,1.0305,1.031
113.697956034,0.0302,-0.0263,1.0294,1.030
113.707910841,0.0299,-0.0161,1.0324,1.033
113.718350688,0.0332,0.0059,1.0156,1.016
113.728168688,0.0346,0.0186,1.0199,1.021
113.749086957,0.0311,-0.0068,1.0211,1.022
113.75108238,0.0246,-0.0271,1.0210,1.022
113.775557957,0.0310,-0.0290,1.0311,1.032
113.776914226,0.0310,-0.0290,1.0311,1.032
113.778233534,0.0319,-0.0037,1.0211,1.022
113.78871088,0.0384,0.0136,1.0239,1.025
113.797976111,0.0508,0.0198,1.0323,1.034
113.807968034,0.0384,-0.0187,1.0278,1.029
113.817817726,0.0364,-0.0271,1.0252,1.026
113.82785638,0.0293,-0.0210,1.0319,1.033
113.845623495,0.0429,0.0090,1.0244,1.025
113.847882687,0.0424,0.0235,1.0194,1.021
113.873137995,0.0435,-0.0021,1.0140,1.015
113.874340534,0.0310,-0.0228,1.0316,1.032
113.877887957,0.0347,-0.0270,1.0444,1.045
113.889051149,0.0322,-0.0071,1.0330,1.034
113.897933687,0.0398,0.0132,1.0307,1.032
113.907764572,0.0459,0.0187,1.0278,1.029
113.918156495,0.0314,-0.0158,1.0290,1.030
113.928026726,0.0225,-0.0285,1.0210,1.022
113.950232341,0.0231,-0.0248,1.0197,1.020
113.951993341,0.0340,0.0037,1.0147,1.015
113.985169072,0.0399,0.0205,1.0184,1.019
113.98657188,0.0397,-0.0011,1.0145,1.015
113.988545187,0.0305,-0.0230,1.0302,1.031
113.989559418,0.0224,-0.0311,1.0256,1.026
113.997888457,0.0277,-0.0087,1.0351,1.036
114.00806838,0.0335,0.0097,1.0179,1.018
114.017833495,0.0468,0.0204,1.0316,1.033
114.027729918,0.0235,-0.0198,0.9992,1.000
114.043820918,0.0227,-0.0304,1.0013,1.002
114.047630226,0.0231,-0.0297,1.0091,1.010
114.057601264,0.0321,0.0035,1.0196,1.020
114.067619687,0.0480,0.0235,1.0323,1.034
114.077663072,0.0457,0.0070,1.0190,1.020
114.08933961,0.0386,-0.0182,1.0350,1.036
114.09813488,0.0308,-0.0285,1.0324,1.033
114.108181264,0.0277,-0.0133,1.0289,1.029
114.117917495,0.0409,0.0097,1.0277,1.029
114.12789511,0.0374,0.0178,1.0184,1.019
114.138438341,0.0322,-0.0112,1.0185,1.019
114.151847456,0.0318,-0.0259,1.0289,1.030
114.186770418,0.0336,-0.0255,1.0326,1.033
114.189742264,0.0429,0.0084,1.0295,1.030
114.190621187,0.0457,0.0198,1.0315,1.033
114.191279341,0.0461,0.0137,1.0211,1.022
114.197813918,0.0316,-0.0220,1.0213,1.022
114.207975418,0.0318,-0.0279,1.0392,1.040
114.217782341,0.0296,-0.0161,1.0315,1.032
114.22777061,0.0467,0.0098,1.0426,1.044
114.238006341,0.0484,0.0268,1.0318,1.033
114.258398726,0.0486,-0.0049,1.0403,1.041
114.260758149,0.0468,-0.0165,1.0521,1.053
114.269404841,0.0331,-0.0264,1.0379,1.039
114.278785341,0.0269,-0.0031,1.0140,1.014
114.288078841,0.0392,0.0156,1.0239,1.025
114.297875149,0.0478,0.0156,1.0239,1.025
114.307825379,0.0364,-0.0181,1.0272,1.028
114.317619456,0.0316,-0.0271,1.0357,1.037
114.327613187,0.0299,-0.0233,1.0232,1.024
114.337558033,0.0392,0.0071,1.0276,1.028
114.347649802,0.0420,0.0210,1.0169,1.018
114.364255418,0.0421,-0.0067,1.0257,1.027
114.367697879,0.0327,-0.0197,1.0385,1.039
114.377578726,0.0314,-0.0274,1.0383,1.039
114.387743533,0.0322,-0.0027,1.0345,1.035
114.397888187,0.0436,0.0160,1.0377,1.039
114.40784261,0.0465,0.0154,1.0205,1.022
114.418047341,0.0330,-0.0156,1.0277,1.028
114.429266841,0.0341,-0.0265,1.0362,1.037
114.437560187,0.0353,-0.0224,1.0389,1.040
114.447775879,0.0353,-0.0224,1.0389,1.040
114.461226533,0.0409,0.0083,1.0283,1.029
114.467636264,0.0497,0.0200,1.0283,1.030
114.477603456,0.0450,-0.0001,1.0194,1.020
114.487561302,0.0324,-0.0195,1.0322,1.033
114.501018149,0.0309,-0.0293,1.0366,1.037
114.517797456,0.0368,0.0068,1.0197,1.020
114.527656149,0.0419,0.0210,1.0245,1.026
114.53779461,0.0299,-0.0139,1.0251,1.026
114.547690725,0.0291,-0.0297,1.0156,1.016
114.557596725,0.0182,-0.0288,1.0167,1.017
114.567814225,0.0360,0.0042,1.0158,1.016
114.57759011,0.0468,0.0186,1.0250,1.026
114.587884456,0.0450,0.0109,1.0306,1.032
114.597722802,0.0376,-0.0237,1.0249,1.026
114.607530302,0.0230,-0.0280,1.0321,1.033
114.617601725,0.0310,-0.0072,1.0477,1.048
114.627547456,0.0456,0.0111,1.0298,1.031
114.637649379,0.0217,0.0199,0.9944,0.995
114.647849918,0.0316,-0.0175,1.0072,1.008
114.662428187,0.0237,-0.0260,1.0268,1.027
114.667587071,0.0164,-0.0276,1.0225,1.023
114.677839918,0.0307,-0.0004,1.0063,1.007
114.687838033,0.0254,0.0116,1.0074,1.008
114.697618302,0.0468,0.0086,1.0227,1.024
114.707569418,0.0331,-0.0235,1.0269,1.028
114.71778561,0.0200,-0.0264,1.0296,1.030
114.727674802,0.0407,-0.0144,1.0400,1.041
114.737998879,0.0376,0.0087,1.0304,1.031
114.747787687,0.0501,0.0276,1.0374,1.039
114.762311418,0.0396,-0.0115,1.0177,1.018
114.767761802,0.0291,-0.0194,1.0294,1.030
114.777814302,0.0274,-0.0298,1.0268,1.028
114.788128648,0.0380,-0.0027,1.0238,1.024
114.797757533,0.0458,0.0184,1.0495,1.051
114.808106033,0.0517,0.0165,1.0357,1.037
114.817768764,0.0406,-0.0151,1.0420,1.043
114.827723918,0.0170,-0.0316,1.0163,1.017
114.837684071,0.0215,-0.0228,1.0175,1.018
114.847753764,0.0386,0.0077,1.0228,1.024
114.862420841,0.0456,0.0219,1.0273,1.029
114.867741264,0.0474,-0.0012,1.0284,1.029
114.877749341,0.0379,-0.0227,1.0312,1.032
114.887717225,0.0311,-0.0279,1.0332,1.034
114.897766379,0.0390,0.0007,1.0396,1.040
114.908141841,0.0407,0.0121,1.0277,1.029
114.917726533,0.0413,0.0161,1.0184,1.019
114.927800994,0.0253,-0.0243,1.0106,1.011
114.937842802,0.0244,-0.0308,1.0252,1.026
114.947900648,0.0230,-0.0231,1.0294,1.030
114.963036802,0.0470,0.0114,1.0393,1.040
114.967800687,0.0537,0.0253,1.0420,1.044
114.977811033,0.0550,0.0050,1.0433,1.045
114.987867417,0.0428,-0.0181,1.0422,1.043
114.99817361,0.0448,-0.0191,1.0621,1.063
115.009645225,0.0351,-0.0040,1.0300,1.031
115.018115687,0.0371,0.0116,1.0222,1.023
115.028147533,0.0468,0.0187,1.0293,1.030
115.038164264,0.0386,-0.0177,1.0378,1.039
115.05228411,0.0192,-0.0315,1.0139,1.015
115.075869456,-0.0045,-0.0402,0.9749,0.976
115.077051456,0.0297,0.0029,1.0043,1.005
115.078302187,0.0255,0.0128,0.9955,0.996
115.087962994,0.0296,-0.0035,0.9937,0.994
115.097903071,0.0248,-0.0233,1.0167,1.017
115.109524687,0.0170,-0.0327,1.0091,1.010
115.117851879,0.0170,-0.0327,1.0091,1.010
115.127891571,0.0181,-0.0147,1.0177,1.018
115.138083379,0.0376,0.0115,1.0319,1.033
115.148356187,0.0344,0.0160,1.0140,1.015
115.175530956,0.0275,-0.0142,1.0122,1.013
115.176990879,0.0191,-0.0303,1.0046,1.005
115.178702648,0.0060,-0.0343,1.0002,1.001
115.187882186,0.0249,0.0007,1.0040,1.004
115.19786911,0.0459,0.0171,1.0273,1.028
115.209466686,0.0336,0.0039,1.0026,1.003
115.217980148,0.0246,-0.0246,1.0130,1.014
115.227910994,0.0226,-0.0316,1.0173,1.018
115.238069956,0.0277,-0.0112,1.0266,1.027
115.249707879,0.0381,0.0065,1.0195,1.020
115.27494434,0.0408,0.0181,1.0240,1.025
115.276412956,0.0374,-0.0089,1.0236,1.024
115.277899725,0.0280,-0.0274,1.0296,1.030
115.287902533,0.0254,-0.0281,1.0291,1.030
115.29800284,0.0343,0.0002,1.0166,1.017
115.309679148,0.0330,0.0145,1.0191,1.020
115.317844186,0.0377,0.0114,1.0122,1.013
115.327797879,0.0355,-0.0249,1.0258,1.027
115.337867263,0.0297,-0.0296,1.0323,1.033
115.35687284,0.0265,-0.0191,1.0304,1.031
115.362288879,0.0402,0.0073,1.0269,1.028
115.368443456,0.0402,0.0225,1.0180,1.019
115.381411494,0.0377,-0.0061,1.0142,1.015
115.387877802,0.0326,-0.0224,1.0262,1.027
115.399020571,0.0310,-0.0285,1.0321,1.033
115.40805334,0.0288,-0.0037,1.0233,1.024
115.417925263,0.0385,0.0162,1.0335,1.034
115.427625609,0.0617,0.0214,1.0586,1.061
115.437773532,0.0322,-0.0181,1.0316,1.032
115.447583263,0.0315,-0.0271,1.0309,1.032
115.457754071,0.0296,-0.0211,1.0321,1.033
115.467639302,0.0379,0.0098,1.0229,1.024
115.477660994,0.0504,0.0242,1.0279,1.029
115.487722648,0.0441,0.0012,1.0298,1.031
115.497779379,0.0269,-0.0230,1.0265,1.027
115.507764956,0.0252,-0.0321,1.0293,1.030
115.518079455,0.0261,-0.0065,1.0301,1.030
115.527958686,0.0315,0.0026,1.0062,1.007
115.538224609,0.0447,0.0126,1.0269,1.028
115.554137379,0.0397,-0.0134,1.0394,1.040
115.558426379,0.0330,-0.0298,1.0321,1.033
115.585324994,-0.0154,-0.0450,0.9590,0.960
115.586886725,0.0082,-0.0093,0.9616,0.962
115.588553186,0.0335,0.0142,0.9925,0.993
115.597943032,0.0298,-0.0004,0.9958,0.996
115.608120225,0.0388,-0.0181,1.0418,1.043
115.618003109,0.0319,-0.0233,1.0486,1.049
115.627859225,0.0217,-0.0082,1.0285,1.029
115.637960763,0.0336,0.0067,1.0225,1.023
115.65298584,0.0310,0.0159,1.0112,1.012
115.658221225,0.0292,-0.0197,1.0092,1.010
115.679335225,0.0336,-0.0269,1.0323,1.033
115.681226686,0.0194,-0.0288,1.0211,1.022
115.688008994,0.0293,-0.0016,1.0144,1.015
115.698083186,0.0346,0.0182,1.0184,1.019
115.708076417,0.0362,0.0017,1.0100,1.011
115.71807934,0.0296,-0.0233,1.0252,1.026
115.728183071,0.0307,-0.0285,1.0396,1.040
115.73805334,0.0270,-0.0139,1.0285,1.029
115.754479263,0.0353,0.0066,1.0137,1.014
115.758362878,0.0412,0.0155,1.0047,1.006
115.787135801,0.0363,-0.0136,1.0190,1.020
115.788711878,0.0342,-0.0248,1.0307,1.032
115.789525686,0.0342,-0.0248,1.0307,1.032
